Date,Close/Last,Volume,Open,High,Low
2020-01-02,$75.0875,135647440,$74.06,$75.15,$73.7975
2020-01-03,$74.3575,146535520,$74.2875,$75.145,$74.125
2020-01-06,$74.95,118578560,$73.4475,$74.99,$73.1875
2020-01-07,$74.5975,111510640,$74.96,$75.225,$74.37
2020-01-08,$75.7975,132363800,$74.29,$76.11,$74.289
2020-01-09,$77.4075,170486160,$76.8088,$77.6075,$76.55
2020-01-10,$77.5825,140869080,$77.65,$78.1675,$77.0625
2020-01-13,$79.24,122086880,$77.91,$79.2675,$77.7875
2020-01-14,$78.17,162613840,$79.175,$79.3925,$78.0425
2020-01-15,$77.835,121923520,$77.9625,$78.875,$77.3875
2020-01-16,$78.81,108829000,$78.3975,$78.925,$78.0225
2020-01-17,$79.6825,137816480,$79.0675,$79.685,$78.75
2020-01-21,$79.1425,110843240,$79.2975,$79.755,$79.00
2020-01-22,$79.425,101832480,$79.645,$79.9975,$79.3275
2020-01-23,$79.8075,104471960,$79.48,$79.89,$78.9125
2020-01-24,$79.5775,146537520,$80.0625,$80.8325,$79.3797
2020-01-27,$77.2375,161940040,$77.515,$77.9425,$76.22
2020-01-28,$79.4225,162233960,$78.15,$79.60,$78.0475
2020-01-29,$81.085,216599720,$81.1125,$81.9625,$80.345
2020-01-30,$80.9675,126743240,$80.136,$81.0225,$79.6875
2020-01-31,$77.3775,199588400,$80.2325,$80.67,$77.0725
2020-02-03,$77.165,173985600,$76.075,$78.3725,$75.555
2020-02-04,$79.7125,136616520,$78.8275,$79.91,$78.4086
2020-02-05,$80.3625,118826880,$80.88,$81.19,$79.7375
2020-02-06,$81.3025,105425560,$80.6425,$81.305,$80.0662
2020-02-07,$80.0075,117684040,$80.5925,$80.85,$79.50
2020-02-10,$80.3875,109348880,$78.545,$80.3875,$78.4625
2020-02-11,$79.9025,94323120,$80.90,$80.975,$79.6775
2020-02-12,$81.80,113730280,$80.3675,$81.805,$80.3675
2020-02-13,$81.2175,94747560,$81.0475,$81.555,$80.8375
2020-02-14,$81.2375,80113800,$81.185,$81.495,$80.7125
2020-02-18,$79.75,152762200,$78.84,$79.9375,$78.6525
2020-02-19,$80.905,93983960,$80.00,$81.1425,$80.00
2020-02-20,$80.075,100565960,$80.6575,$81.1625,$79.5525
2020-02-21,$78.2625,129705680,$79.655,$80.1125,$77.625
2020-02-24,$74.545,222195320,$74.315,$76.045,$72.3075
2020-02-25,$72.02,230673440,$75.2375,$75.6325,$71.5325
2020-02-26,$73.1625,198713720,$71.6325,$74.47,$71.625
2020-02-27,$68.38,320605520,$70.275,$71.50,$68.24
2020-02-28,$68.34,426884800,$64.315,$69.6025,$64.0925
2020-03-02,$74.7025,341397360,$70.57,$75.36,$69.43
2020-03-03,$72.33,319475400,$75.9175,$76.00,$71.45
2020-03-04,$75.685,219178280,$74.11,$75.85,$73.2825
2020-03-05,$73.23,187572880,$73.88,$74.8875,$72.8525
2020-03-06,$72.2575,226177000,$70.50,$72.705,$70.3075
2020-03-09,$66.5425,286744840,$65.9375,$69.5225,$65.75
2020-03-10,$71.335,285290080,$69.285,$71.61,$67.3425
2020-03-11,$68.8575,256379880,$69.3475,$70.305,$67.965
2020-03-12,$62.0575,418474000,$63.985,$67.50,$62.00
2020-03-13,$69.4925,370732120,$66.2225,$69.98,$63.2375
2020-03-16,$60.5525,322423480,$60.4875,$64.77,$60.00
2020-03-17,$63.215,324055880,$61.8775,$64.4025,$59.60
2020-03-18,$61.6675,300233640,$59.9425,$62.50,$59.28
2020-03-19,$61.195,271857040,$61.8462,$63.21,$60.6525
2020-03-20,$57.31,401693200,$61.795,$62.9575,$57.00
2020-03-23,$56.0925,336752840,$57.02,$57.1249,$53.1525
2020-03-24,$61.72,287531080,$59.09,$61.9225,$58.575
2020-03-25,$61.38,303602040,$62.6875,$64.5625,$61.075
2020-03-26,$64.61,252560680,$61.63,$64.67,$61.59
2020-03-27,$61.935,204216600,$63.1875,$63.9675,$61.7625
2020-03-30,$63.7025,167976440,$62.685,$63.88,$62.35
2020-03-31,$63.5725,197002000,$63.90,$65.6225,$63.00
2020-04-01,$60.2275,176218560,$61.625,$62.18,$59.7825
2020-04-02,$61.2325,165933960,$60.085,$61.2875,$59.225
2020-04-03,$60.3525,129880080,$60.70,$61.425,$59.7435
2020-04-06,$65.6175,201820280,$62.725,$65.7775,$62.345
2020-04-07,$64.8575,202887320,$67.70,$67.925,$64.75
2020-04-08,$66.5175,168895280,$65.685,$66.8425,$65.3075
2020-04-09,$66.9975,162116480,$67.175,$67.5175,$66.175
2020-04-13,$68.3125,131022920,$67.0775,$68.425,$66.4575
2020-04-14,$71.7625,194994680,$70.00,$72.0625,$69.5125
2020-04-15,$71.1075,131154560,$70.60,$71.5825,$70.1575
2020-04-16,$71.6725,157125160,$71.845,$72.0494,$70.5875
2020-04-17,$70.70,215249920,$71.1725,$71.7362,$69.215
2020-04-20,$69.2325,130015000,$69.4875,$70.42,$69.2125
2020-04-21,$67.0925,180991560,$69.07,$69.3125,$66.3575
2020-04-22,$69.025,117057360,$68.4025,$69.475,$68.05
2020-04-23,$68.7575,124814320,$68.9675,$70.4375,$68.7175
2020-04-24,$70.7425,126508720,$69.30,$70.7525,$69.25
2020-04-27,$70.7925,117087560,$70.45,$71.135,$69.9875
